utc,product_name,store_section,category,subcategory,labels,nutriscore,nova_group,allergens,diet_tags,image_url,price,x,y
8982000032,Cracker Crisps,Salty Snacks,Salty Snacks,Appetizers,No cholesterol,e,4.0,"en:gluten,en:sesame-seeds","en:palm-oil,en:vegan-status-unknown,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/000/898/200/0032/front_en.4.400.jpg,3.49,4,13
9040603394,Riz au lait Vanille de Madagascar,Spices,Spices,Vanilla,"FSC,FSC Mix,Produced in Brittany",c,3.0,en:milk,"en:palm-oil-free,en:non-vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/000/904/060/3394/front_fr.3.400.jpg,3.99,10,1
9080035032,365 Egg whites,Eggs,Eggs,Eggs,"Organic,USDA Organic",a,1.0,,"en:palm-oil-free,en:non-vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/000/908/003/5032/front_en.3.400.jpg,4.99,1,14
9125003910,Framboise Rose Gose,Alcoholic Beverages,Alcoholic Beverages,Beers,"Not advised for specific people,Not advised for pregnant women",not-applicable,3.0,,"en:palm-oil-free,en:maybe-vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/000/912/500/3910/front_en.5.400.jpg,12.99,7,10
9138378043,Rainbow Cherry,Candies,Candies,Lollipops,,unknown,4.0,,"en:palm-oil-free,en:maybe-vegan,en:maybe-vegetarian",https://images.openfoodfacts.org/images/products/000/913/837/8043/front_en.19.400.jpg,2.49,7,19
9300000116,Jalapeno Slices,Fruits,Fruits,Fruits,,e,4.0,,"en:palm-oil-free,en:vegan-status-unknown,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/000/930/000/0116/front_en.5.400.jpg,2.49,9,41
9300000659,Hamburger Dill Chips,Fruits,Fruits,Fruits,"Kosher,Orthodox Union Kosher",unknown,4.0,,"en:may-contain-palm-oil,en:vegan-status-unknown,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/000/930/000/0659/front_en.13.400.jpg,2.49,9,41
9300000802,Kosher Dill Spears,Fruits,Fruits,Fruits,Kosher,d,4.0,,"en:may-contain-palm-oil,en:maybe-vegan,en:maybe-vegetarian",https://images.openfoodfacts.org/images/products/000/930/000/0802/front_en.13.400.jpg,2.49,9,41
9300001366,Munchies Kosher Dill,Fruits,Fruits,Fruits,"No gluten,Vegetarian,Kosher,No GMOs,Vegan,New,No cholesterol,Saturated fat-free,Low-calories,No-hfcs,With-sea-salt",unknown,4.0,,"en:may-contain-palm-oil,en:vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/000/930/000/1366/front_en.4.400.jpg,2.49,9,41
9300002974,Mild Okra,Fruits,Fruits,Fruits,,unknown,,,,https://images.openfoodfacts.org/images/products/000/930/000/2974/front_en.3.400.jpg,2.49,9,41
9300003346,KOSHER DILL,Fruits,Fruits,Fruits,"Kosher,Natural flavors",d,4.0,,"en:may-contain-palm-oil,en:maybe-vegan,en:maybe-vegetarian",https://images.openfoodfacts.org/images/products/000/930/000/3346/front_en.35.400.jpg,2.49,9,41
9300003551,"Buffalo Kosher Baby Dills, Hot Sauce",Condiments,Condiments,Sauces,Kosher,c,4.0,,"en:may-contain-palm-oil,en:vegan-status-unknown,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/000/930/000/3551/front_en.5.400.jpg,3.29,7,25
9300004602,Organic kosher baby dills,Fruits,Fruits,Fruits,"No gluten,Vegetarian,Kosher,Vegan",d,,,"en:vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/000/930/000/4602/front_en.35.400.jpg,2.49,9,41
9300006538,Kosher Baby Dills Made With Sea Salt,Fruits,Fruits,Fruits,Kosher,unknown,4.0,,"en:may-contain-palm-oil,en:maybe-vegan,en:maybe-vegetarian",https://images.openfoodfacts.org/images/products/000/930/000/6538/front_en.10.400.jpg,2.49,9,41
9300128896,Kosher Dills,Canned Food,Canned Foods,Canned Foods,Kosher,unknown,4.0,,"en:may-contain-palm-oil,en:maybe-vegan,en:maybe-vegetarian",https://images.openfoodfacts.org/images/products/000/930/012/8896/front_en.9.400.jpg,1.79,7,25
9349199062,Jamaican Curry Powder,Condiments,Condiments,Herbs And Spices,,not-applicable,3.0,,"en:palm-oil-free,en:vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/000/934/919/9062/front_en.11.400.jpg,3.29,7,25
9439002579,London Porter,Alcoholic Beverages,Alcoholic Beverages,Beers,"Not advised for specific people,Green Dot,Not advised for pregnant women",not-applicable,3.0,en:gluten,,https://images.openfoodfacts.org/images/products/000/943/900/2579/front_fr.6.400.jpg,12.99,7,10
9502970163,Trader Joe’s vegan Italian style sausage-less sausage,Meats,Meats,Meats,"Vegetarian,Vegan",unknown,,,"en:vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/000/950/297/0163/front_en.16.400.jpg,7.99,1,28
9542009588,Classic recipe bar caramel sea salt,Chocolate,Chocolates,Caramel Chocolates,,e,4.0,,"en:palm-oil-free,en:non-vegan,en:maybe-vegetarian",https://images.openfoodfacts.org/images/products/000/954/200/9588/front_en.10.400.jpg,2.99,7,22
9542016432,LINDOR Caramel Milk Chocolate Truffle Bar,Chocolate,Chocolates,Caramel Chocolates,Lindt-sprungli-cocoa-farming-program,e,4.0,"en:gluten,en:milk,en:soybeans","en:palm-oil,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/000/954/201/6432/front_en.31.400.jpg,2.99,7,22
9542018054,"Lindt, creme brulee milk chocolate",Chocolate,Chocolates,Milk Chocolates,,e,4.0,"en:gluten,en:milk,en:soybeans","en:palm-oil,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/000/954/201/8054/front_en.5.400.jpg,2.99,7,22
9542018061,"Lindt, milk chocolate, hazelnut torte",Chocolate,Chocolates,Milk Chocolates,,e,4.0,"en:gluten,en:milk,en:nuts,en:soybeans","en:palm-oil,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/000/954/201/8061/front_en.6.400.jpg,2.99,7,22
9542018085,"Lindt, molten lava cake milk chocolate",Chocolate,Chocolates,Chocolates,,e,4.0,,"en:palm-oil-free,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/000/954/201/8085/front_en.5.400.jpg,2.99,7,22
9542031695,DARK CHOCOLATE,Chocolate,Chocolates,Dark Chocolates,,d,3.0,en:milk,"en:palm-oil-free,en:non-vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/000/954/203/1695/front_en.22.400.jpg,2.99,7,22
9542034870,DARK CHOCOLATE,Chocolate,Chocolates,Dark Chocolates,,d,3.0,,"en:palm-oil-free,en:maybe-vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/000/954/203/4870/front_en.17.400.jpg,2.99,7,22
9542037949,Lindt Excellence Roasted Hazelnut Dark Chocolate,Chocolate,Chocolates,Chocolates With Hazelnuts,Lindt-sprungli-cocoa-farming-program,e,4.0,"en:milk,en:nuts,en:soybeans","en:palm-oil-free,en:non-vegan,en:maybe-vegetarian",https://images.openfoodfacts.org/images/products/000/954/203/7949/front_en.9.400.jpg,2.99,7,22
9542425999,100% Cocoa Unsweetened Chocolate,Chocolate,Chocolates,Dark Chocolates,,d,3.0,,"en:palm-oil-free,en:maybe-vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/000/954/242/5999/front_en.3.400.jpg,2.99,7,22
9542426897,Lindt,Chocolate,Chocolates,Chocolates,,e,4.0,en:milk,"en:palm-oil-free,en:non-vegan,en:maybe-vegetarian",https://images.openfoodfacts.org/images/products/000/954/242/6897/front_en.4.400.jpg,2.99,7,22
9542440923,Lindt Lindor white chocolate truffle eggs,Chocolate,Chocolates,White Chocolates,,e,4.0,,"en:palm-oil,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/000/954/244/0923/front_en.3.400.jpg,2.99,7,22
9542445140,Lindt Classic Recipe Premium Milk Chocolate,Chocolate,Chocolates,Milk Chocolates,,e,4.0,,"en:palm-oil-free,en:non-vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/000/954/244/5140/front_en.3.400.jpg,2.99,7,22
9542445164,Lindt Excellence Premium Dark Chocolate,Chocolate,Chocolates,Dark Chocolates,,e,4.0,en:soybeans,"en:palm-oil-free,en:maybe-vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/000/954/244/5164/front_en.3.400.jpg,2.99,7,22
9542447656,teddy advent calendar,Dairy,Dairies,Dairy Desserts,,e,4.0,,"en:palm-oil,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/000/954/244/7656/front_en.7.400.jpg,4.49,1,1
9542450199,Lindor Assorted Chocolate,Dairy,Dairies,Dairy Desserts,,e,4.0,,"en:palm-oil,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/000/954/245/0199/front_en.3.400.jpg,4.49,1,1
9542450595,Lindor Milk,Bars,Bars,Candy Chocolate Bars,,unknown,4.0,,"en:palm-oil,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/000/954/245/0595/front_en.3.400.jpg,2.49,7,19
9542450601,Lindor White,Bars,Bars,Candy Chocolate Bars,,e,4.0,,"en:palm-oil,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/000/954/245/0601/front_en.7.400.jpg,2.49,7,19
9542456061,Lindor,Chocolate,Chocolates,Milk Chocolates,,e,4.0,,"en:palm-oil,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/000/954/245/6061/front_en.3.400.jpg,2.99,7,22
9542461867,Dubai Style Chocolate,Chocolate,Chocolates,Chocolates,Made in Germany,c,4.0,"en:gluten,en:milk,en:nuts,en:soybeans","en:palm-oil-free,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/000/954/246/1867/front_en.47.400.jpg,2.99,7,22
9550559877,Organic Ground Beef 85/15,Meats,Meats,Beef,,c,,,,https://images.openfoodfacts.org/images/products/000/955/055/9877/front_en.3.400.jpg,7.99,1,28
9661945101,Organic Marinara Sauce,Condiments,Condiments,Sauces,No gluten,a,3.0,,"en:palm-oil-free,en:vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/000/966/194/5101/front_en.10.400.jpg,3.29,7,25
9661983375,Kirkland Organic Lemonade,Sodas,Sodas,Lemonade,Organic,unknown,4.0,en:Lemons,"en:palm-oil-free,en:maybe-vegan,en:maybe-vegetarian",https://images.openfoodfacts.org/images/products/000/966/198/3375/front_en.3.400.jpg,1.89,7,13
9800000555,Bueno Crispy Creamy Chocolate Bar,Bars,Bars,Candy Chocolate Bars,Made in Italy,e,4.0,,"en:palm-oil,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/000/980/000/0555/front_en.39.400.jpg,2.49,7,19
9800001033,"tic-tac, Orange",Candies,Candies,Candies,Verified,unknown,4.0,,"en:palm-oil-free,en:maybe-vegan,en:maybe-vegetarian",https://images.openfoodfacts.org/images/products/000/980/000/1033/front_en.9.400.jpg,2.49,7,19
9800001064,Mints,Candies,Candies,Candies,,unknown,4.0,,"en:palm-oil-free,en:maybe-vegan,en:maybe-vegetarian",https://images.openfoodfacts.org/images/products/000/980/000/1064/front_en.7.400.jpg,2.49,7,19
9800005406,Tic tac big berry,Candies,Candies,Candies,,a,4.0,,"en:palm-oil-content-unknown,en:vegan-status-unknown,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/000/980/000/5406/front_en.3.400.jpg,2.49,7,19
9800005604,Candy cane flavor tictacs,Candies,Candies,Candies,,a,4.0,,"en:palm-oil-content-unknown,en:non-vegan,en:non-vegetarian",https://images.openfoodfacts.org/images/products/000/980/000/5604/front_en.9.400.jpg,2.49,7,19
9800006113,Limited edition despicible me minion bundle,Candies,Candies,Candies,,a,4.0,,"en:palm-oil-free,en:non-vegan,en:non-vegetarian",https://images.openfoodfacts.org/images/products/000/980/000/6113/front_en.4.400.jpg,2.49,7,19
9800006304,Tic tac fruit adventure mint,Candies,Candies,Candies,,a,4.0,,"en:palm-oil-free,en:maybe-vegan,en:maybe-vegetarian",https://images.openfoodfacts.org/images/products/000/980/000/6304/front_en.8.400.jpg,2.49,7,19
9800007219,Tic tac fresh mints,Candies,Candies,Candies,,a,4.0,,"en:palm-oil-free,en:maybe-vegan,en:maybe-vegetarian",https://images.openfoodfacts.org/images/products/000/980/000/7219/front_en.3.400.jpg,2.49,7,19
9800007233,Tic Tac Orange Flavor,Candies,Candies,Candies,,a,4.0,,"en:palm-oil-content-unknown,en:vegan-status-unknown,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/000/980/000/7233/front_en.3.400.jpg,2.49,7,19
9800007455,Tic Tac Tropical Adventure,Candies,Candies,Candies,,b,4.0,,"en:palm-oil-free,en:vegan-status-unknown,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/000/980/000/7455/front_en.3.400.jpg,2.49,7,19
9800007639,Tic Tac Orange,Candies,Candies,Candies,,unknown,4.0,,"en:palm-oil-free,en:maybe-vegan,en:maybe-vegetarian",https://images.openfoodfacts.org/images/products/000/980/000/7639/front_en.15.400.jpg,2.49,7,19
9800007677,Tic tac Wintergreen,Candies,Candies,Candies,,unknown,4.0,,"en:palm-oil-free,en:maybe-vegan,en:maybe-vegetarian",https://images.openfoodfacts.org/images/products/000/980/000/7677/front_en.8.400.jpg,2.49,7,19
9800120772,Hazelnut Chocolates,Chocolate,Chocolates,Chocolates,,e,4.0,"en:gluten,en:milk,en:nuts","en:palm-oil,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/000/980/012/0772/front_en.3.400.jpg,2.99,7,22
9800120949,New pc chocolate cheap wholesale discount bulk candy chocolate,Breads,Breads,Breads,,e,4.0,"en:gluten,en:milk,en:nuts,en:soybeans","en:palm-oil,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/000/980/012/0949/front_en.18.400.jpg,3.99,15,28
9800125005,70% Cocoa Dark Hazelnut,Chocolate,Chocolates,Dark Chocolates,,e,3.0,,"en:palm-oil-free,en:vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/000/980/012/5005/front_en.5.400.jpg,2.99,7,22
9800125111,Dark Chocolate bar with hazelnut and cocoa filling,Chocolate,Chocolates,Chocolates With Hazelnuts,,e,4.0,"en:milk,en:nuts,en:soybeans","en:palm-oil,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/000/980/012/5111/front_en.24.400.jpg,2.99,7,22
9800125142,Dark Hazelnut and Crunchy Salted Caramel,Bars,Bars,Candy Chocolate Bars,,e,4.0,,"en:palm-oil,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/000/980/012/5142/front_en.16.400.jpg,2.49,7,19
9800125609,Squares,Chocolate,Chocolates,Chocolates,,e,4.0,,"en:palm-oil,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/000/980/012/5609/front_en.15.400.jpg,2.99,7,22
9800300020,Sugar free gum spearmint,Candies,Candies,Candies,,unknown,4.0,en:gelatin,"en:palm-oil-free,en:non-vegan,en:non-vegetarian",https://images.openfoodfacts.org/images/products/000/980/030/0020/front_en.13.400.jpg,2.49,7,19
9800300327,Sugar free gum,Candies,Candies,Candies,,c,4.0,,"en:palm-oil-free,en:vegan-status-unknown,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/000/980/030/0327/front_fr.3.400.jpg,2.49,7,19
9800513055,Chocolate,Chocolate,Chocolates,Chocolates,,e,4.0,,"en:palm-oil,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/000/980/051/3055/front_en.3.400.jpg,2.99,7,22
9800521975,Kinder Chocolate Crispy Mini Friends,Dairy,Dairies,Dairies,Made in Italy,e,4.0,"en:milk,en:soybeans","en:palm-oil,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/000/980/052/1975/front_en.5.400.jpg,4.49,1,1
9800552276,bueno Crispy Creamy Chocolate Bar,Bars,Bars,Candy Chocolate Bars,,e,4.0,,"en:palm-oil,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/000/980/055/2276/front_en.11.400.jpg,2.49,7,19
9800554041,Kinder bueno Crispy Creamy Chocolate Bar,Bars,Bars,Candy Chocolate Bars,,e,4.0,,"en:palm-oil,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/000/980/055/4041/front_en.14.400.jpg,2.49,7,19
9800556014,Kinder Bueno Mini bag,Bars,Bars,Bars,Made in Poland,e,4.0,,"en:palm-oil,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/000/980/055/6014/front_en.9.400.jpg,2.49,7,19
9800630066,Crispy Eggs,Eggs,Eggs,Eggs,,e,,,,https://images.openfoodfacts.org/images/products/000/980/063/0066/front_en.12.400.jpg,4.99,1,14
9800800056,Hazelnut Spread + Breadsticks,Spreads,Spreads,Plant Based Spreads,Made in Italy,e,4.0,"en:gluten,en:milk,en:nuts,en:soybeans","en:palm-oil,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/000/980/080/0056/front_en.133.400.jpg,4.99,16,5
9800800094,nutella & GO! Hazelnut Spread + Pretzel Sticks,Salty Snacks,Salty Snacks,Appetizers,,e,4.0,"en:milk,en:soybeans","en:palm-oil,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/000/980/080/0094/front_en.57.400.jpg,3.49,4,13
9800800254,Hazelnut Spread with Cocoa,Spreads,Spreads,Sweet Spreads,,e,4.0,"en:milk,en:nuts,en:soybeans","en:palm-oil,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/000/980/080/0254/front_en.18.400.jpg,4.99,16,5
9800800315,Fiz Cola,Sodas,Sodas,Sodas,,e,4.0,,"en:palm-oil,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/000/980/080/0315/front_en.3.400.jpg,1.89,7,13
9800801107,Nutella Mini Cups,Spreads,Spreads,Sweet Spreads,,e,4.0,"en:milk,en:nuts,en:soybeans","en:palm-oil,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/000/980/080/1107/front_en.19.400.jpg,4.99,16,5
9800802203,Hazelnut Spread with Cocoa,Spreads,Spreads,Sweet Spreads,,e,4.0,"en:milk,en:nuts,en:soybeans","en:palm-oil,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/000/980/080/2203/front_en.21.400.jpg,4.99,16,5
9800892204,Hazelnut spread with cocoa,Spreads,Spreads,Sweet Spreads,Fabrique-au-canada,e,4.0,"en:milk,en:nuts,en:soybeans","en:palm-oil,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/000/980/089/2204/front_en.50.400.jpg,4.99,16,5
9800892266,Nutella Hazelnut Spread with Cocoa,Spreads,Spreads,Sweet Spreads,,e,3.0,"en:milk,en:nuts","en:palm-oil,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/000/980/089/2266/front_en.12.400.jpg,4.99,16,5
9800895007,Hazelnut Spread with Cocoa,Spreads,Spreads,Sweet Spreads,No gluten,e,4.0,"en:milk,en:nuts,en:soybeans","en:palm-oil,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/000/980/089/5007/front_en.77.400.jpg,4.99,16,5
9800895250,Hazelnut Spread with Cocoa,Spreads,Spreads,Sweet Spreads,Verified,e,4.0,"en:milk,en:nuts,en:soybeans","en:palm-oil,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/000/980/089/5250/front_en.63.400.jpg,4.99,16,5
9800895496,Nutella Hazelnut Spread with Cocoa for Breakfast  22.9 oz per Jar  2 Pack,Spreads,Spreads,Sweet Spreads,,e,4.0,"en:milk,en:nuts","en:palm-oil,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/000/980/089/5496/front_en.3.400.jpg,4.99,16,5
9871311007,Lager,Alcoholic Beverages,Alcoholic Beverages,Beers,"Not advised for specific people,Green Dot,Not advised for pregnant women",not-applicable,3.0,,"en:palm-oil-free,en:vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/000/987/131/1007/front_fr.4.400.jpg,12.99,7,10
9907069691,Diced & Fire Roasted Organic Tomatoes with organic green chilies,Fruits,Fruits,Fruits,,unknown,3.0,,"en:palm-oil-free,en:vegan-status-unknown,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/000/990/706/9691/front_en.3.400.jpg,2.49,9,41
